"Segment_ID","Assessment","Record_ID","Stream_Lak","Stream_Nam","Lake_Name","Beach_Name","LLID_Strea","LLID_Str_1","LLID_Lake","EPA_Beach_","HUC_4th_Co","HUC_4th_Na","HUC_3rd_Na","Miles","RM1","RM2","SegmentMil","Pollutant","Pollutant_","Season","Season_ID","Assessme_1","Assessme_2","Action","Action_ID","Criteria","Criteria_I","AffectedUs","Listing_St","Status_ID","PreviousSt","PreviousAc","ListingYea","TMDLInfo","Comments","Summary","Shape_Leng","PlanName"
747,9883,1613,"Deer Creek","Deer Creek",NA,NA,"1195272441916","1195272441916",NA,NA,"17070201","Upper John Day","John Day","0 to 11.9",0,11.9,11.9,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,61868.0720633,"Upper Mainstem and South Fork John Day River"
687,10043,1874,"Fields Creek","Fields Creek",NA,NA,"1192926444370","1192926444370",NA,NA,"17070201","Upper John Day","John Day","0 to 10.2",0,10.2,10.2,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,53515.3689027,"Upper Mainstem and South Fork John Day River"
623,27675,1381,"Little Pine Creek","Little Pine Creek",NA,NA,"1189160444174","1189160444174",NA,NA,"17070201","Upper John Day","John Day","0 to 5.1",0,5.1,5.1,"Temperature",12,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  303(d)","Previous Action:  Added to database","1998","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"Previous Data: 
OSU data.",26708.0491087,"Upper Mainstem and South Fork John Day River"
631,9971,1701,"Berry Creek","Berry Creek",NA,NA,"1189519443116","1189519443116",NA,NA,"17070201","Upper John Day","John Day","0 to 5.2",0,5.2,5.2,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,27200.9479756,"Upper Mainstem and South Fork John Day River"
3032,27817,12639,"Ennis Creek","Ennis Creek",NA,NA,"1190406445326","1190406445326",NA,NA,"17070201","Upper John Day","John Day","0 to 2.8",0,2.8,2.8,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2011/03/11","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","2004","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"2004 Data: 
[DEQ] LASAR 24429 River Mile 0.7: From 6/24/2000 to 9/7/2000, 65 days with 7-day-average maximum > 18 degrees Celsius.",14596.4641739,"Upper Mainstem and South Fork John Day River"
654,9876,1606,"Laycock Creek","Laycock Creek",NA,NA,"1190527444159","1190527444159",NA,NA,"17070201","Upper John Day","John Day","0 to 3.8",0,3.8,3.8,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish spawning; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,19672.0338194,"Upper Mainstem and South Fork John Day River"
751,9995,1826,"Murderers Creek","Murderers Creek",NA,NA,"1195394443145","1195394443145",NA,NA,"17070201","Upper John Day","John Day","0 to 24.7",0,24.7,24.7,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish spawning; Resident fish and aquatic life; Salmonid fish rearing","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,128418.870053,"Upper Mainstem and South Fork John Day River"
751,27674,1379,"Murderers Creek","Murderers Creek",NA,NA,"1195394443145","1195394443145",NA,NA,"17070201","Upper John Day","John Day","0 to 24.7",0,24.7,24.7,"Temperature",12,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  303(d)","Previous Action:  Added to database","1998","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"Previous Data: 
BLM Data (Site at mouth): 7 day average of daily maximums of 82.5/75.1/82.6 with 133/76/89 days exceeding standard (64) in 92/93/94 respectively; USFS (Site FSR 2170): 7 day aver of daily max of 71/65/70 exceeding standard (64) in 92/93/",128418.870053,"Upper Mainstem and South Fork John Day River"
992,27729,1908,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"Fecal Coliform",3,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  303(d)","Previous Action:  Added to database","1998","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"Previous Data: 
DEQ Data (Site 404158; RM 215.4): 24% (6 of 25) Summer values exceeded fecal coliform standard (400) with a maximum value of 2400 between WY 1986 - 1995.",437690.807404,"Upper Mainstem and South Fork John Day River"
8320,27762,11877,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 243.7",182,243.7,61.7,"Dissolved Oxygen",6,"Year Around (Non-spawning)",71,2010,"2011/03/11","Delisted - TMDL approved",8,"Cool water: Not less than 6.5 mg/l",8,"Cool-water aquatic life","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","2004","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"2004 Data: 
[DEQ/ODA - Salem] LASAR 11479 River Mile 212.3: From 6/15/1994 to 12/11/2003, 3 out of 40 samples (8%) < 6.5 mg/l and applicable % saturation.  Adequate information exists to show that dissolved oxygen falls below 6.5 mg/L as a 30-day mean m",325367.744712,"Upper Mainstem and South Fork John Day River"
8320,27847,12720,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 243.7",182,243.7,61.7,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2011/03/11","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","2004","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"2004 Data: 
[WSC John Day] LASAR 28451 River Mile 200.7: From 5/28/2000 to 8/28/2000, 84 days with 7-day-average maximum > 18 degrees Celsius.
[WSC John Day] LASAR 28452 River Mile 202.5: From 5/27/2000 to 9/23/2000, 110 days with 7-day-average maximum",325367.744712,"Upper Mainstem and South Fork John Day River"
992,10049,1880,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Resident fish and aquatic life; Salmonid fish rearing; Salmonid fish spawning","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,437690.807404,"Upper Mainstem and South Fork John Day River"
992,27869,14669,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"E. Coli",2,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","2004","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"2004 Data: 
[DEQ/ODA - Salem] LASAR 11479 River Mile 212.3: From 2/28/1996 to 12/11/2003, 2 out of 17 samples (12%) > 406 organisms; maximum 30-day log mean of 0",437690.807404,"Upper Mainstem and South Fork John Day River"
766,27665,1345,"Cottonwood Creek","Cottonwood Creek",NA,NA,"1196089445075","1196089445075",NA,NA,"17070201","Upper John Day","John Day","0 to 16.4",0,16.4,16.4,"Temperature",12,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  303(d)","Previous Action:  Added to database","1998","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"Previous Data: 
BLM Data: 7 day average of daily maximums of 77.2 (2.3 miles above Hwy in 1993) and 78.7 (at crest gage in 1994) exceeded standard (64); USFS Data (At National Forest boundary): 54 days exceeded standard with a maximum of 69 in 1995",84877.6161784,"Upper Mainstem and South Fork John Day River"
766,9885,1615,"Cottonwood Creek","Cottonwood Creek",NA,NA,"1196089445075","1196089445075",NA,NA,"17070201","Upper John Day","John Day","0 to 16.4",0,16.4,16.4,"Habitat Modification",7,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Salmonid fish spawning; Resident fish and aquatic life","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,84877.6161784,"Upper Mainstem and South Fork John Day River"
992,9838,1568,"John Day River","John Day River",NA,NA,"1206499457318","1206499457318",NA,NA,"17070201","Upper John Day","John Day","182 to 265",182,265,83,"Flow Modification",8,"Undefined",72,2002,"2002/08/01","No 2010 action",21,"The creation of tastes or odors or toxic or other conditions that are deleterious to fish or other aquatic life or affect the potability of drinking water or the palatability of fish or shellfish may not be allowed.",4,"Salmonid fish rearing; Salmonid fish spawning; Resident fish and aquatic life","Water quality limited not needing a TMDL",7,"Previous Status:  Water quality limited not needing a TMDL","Previous Action:  Delisted - Water quality limited, not a pollutant","Previous Assessment Year:  2002",NA,NA,NA,437690.807404,"Upper Mainstem and South Fork John Day River"
8195,27833,12661,"Murray Creek","Murray Creek",NA,NA,"1195811441815","1195811441815",NA,NA,"17070201","Upper John Day","John Day","0 to 1.8",0,1.8,1.8,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2011/03/11","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action:  Added to database","2004","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"2004 Data: 
[NF - Ochoco] LASAR 31150 River Mile 1.2: From 6/16/2002 to 9/30/2002, 36 days with 7-day-average maximum > 18 degrees Celsius.",9377.37389646,"Upper Mainstem and South Fork John Day River"
764,27662,1331,"Battle Creek","Battle Creek",NA,NA,"1195789444922","1195789444922",NA,NA,"17070201","Upper John Day","John Day","0 to 7.3",0,7.3,7.3,"Temperature",12,"Summer",1,2010,"2011/03/11","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  303(d)","Previous Action:  Added to database","1998","TMDL Approved: 12/17/2010
John Day River Basin TMDL and WQMP
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/johnday.htm"">John Day River Basin TMDL and WQMP</a>",NA,"Previous Data: 
BLM Data (Site near lower Crest Gauge): 7 day average of daily maximum of 74.5 with 122 days exceeding temperature standard (64) in 1994.  1997 BLM study also available with data collected in 1995.",38208.7025212,"Upper Mainstem and South Fork John Day River"
1895,28334,23786,"Long Tom River","Long Tom River",NA,NA,"1232400443847","1232400443847",NA,NA,"17090003","Upper Willamette","Willamette","0 to 24.2",0,24.2,24.2,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 33842 River Mile 16.62 FROM 8/16/2006 To 8/16/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",127374.238833,"Upper Willamette-Siuslaw"
31233,28390,24095,"Simpson Creek","Simpson Creek",NA,NA,"1233618438539","1233618438539",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 0.8",0,0.8,0.8,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:

Previous DEQ 2010 Data: 
LASAR 33333 River Mile 0.2 FROM 9/11/2006 To 9/11/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",4224.00006796,"Upper Willamette-Siuslaw"
9937,28336,23787,"Flat Creek","Flat Creek",NA,NA,"1232402443186","1232402443186",NA,NA,"17090003","Upper Willamette","Willamette","0 to 19.1",0,19.1,19.1,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 26804 River Mile 5.5 FROM 9/16/2002 To 9/16/2002 1 out of 1 (100%) samples outside MWCF regional criteria.",98558.0269197,"Upper Willamette-Siuslaw"
31267,28446,24129,"Collins Creek","Collins Creek",NA,NA,"1235980439014","1235980439014",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 1.2",0,1.2,1.2,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 34647 River Mile 0.49 FROM 9/10/2007 To 9/10/2007 1 out of 1 (100%) samples outside MWCF regional criteria.",6315.51125542,"Upper Willamette-Siuslaw"
31252,28427,24114,"Bear Creek","Bear Creek",NA,NA,"1235171438633","1235171438633",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 2.1",0,2.1,2.1,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 33329 River Mile 0.62 FROM 9/5/2006 To 9/5/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",10819.5348128,"Upper Willamette-Siuslaw"
31246,28412,24108,"Jeans Creek","Jeans Creek",NA,NA,"1234547438662","1234547438662",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 1.2",0,1.2,1.2,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 33331 River Mile 0.03 FROM 9/11/2006 To 9/11/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",6186.64282695,"Upper Willamette-Siuslaw"
31266,28445,24128,"Potato Patch Creek","Potato Patch Creek",NA,NA,"1235938440092","1235938440092",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 1.7",0,1.7,1.7,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 34670 River Mile 0.98 FROM 9/17/2007 To 9/17/2007 1 out of 1 (100%) samples outside MWCF regional criteria.",8954.39601875,"Upper Willamette-Siuslaw"
2179,28458,23481,"Whittaker Creek","Whittaker Creek",NA,NA,"1236592439859","1236592439859",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 6.4",0,6.4,6.4,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   LASAR 35689 River Mile 3.77 FROM 7/6/1998 To 7/6/1998 1 out of 1 (100%) samples outside MWCF regional criteria.",33565.5365298,"Upper Willamette-Siuslaw"
31275,28455,24137,"Unnamed Stream","Unnamed Stream",NA,NA,"1236582438840","1236582438840",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 1.1",0,1.1,1.1,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 33327 River Mile 0.01 FROM 8/30/2006 To 8/30/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",5568.88548101,"Upper Willamette-Siuslaw"
31467,28634,24324,"Siuslaw River","Siuslaw River",NA,NA,"1241338440157","1241338440157",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","60.2 to 105.9",60.2,105.9,45.7,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 26816 River Mile 62.1 FROM 10/2/2002 To 10/2/2002 1 out of 1 (100%) samples outside MWCF regional criteria.
LASAR 25297 River Mile 74 FROM 8/15/2001 To 8/29/2007 2 out of 2 (100%) samples outside MWCF regi",236758.574992,"Upper Willamette-Siuslaw"
31465,28633,24322,"Siuslaw River","Siuslaw River",NA,NA,"1241338440157","1241338440157",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 58.4",0,58.4,58.4,"Biological Criteria",4,"Year Around",3,2010,"2013/01/29","Status modification - EPA addition to 303(d) list",23,"Biocriteria:  Waters of the state must be of sufficient quality to support aquatic species without detrimental changes in the resident biological communities.",3,"Aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 3C: Impairing pollutant unknown","Previous Action: Added to database","Previous Assessment Year:  2010",NA,NA,"EPA addition to 303(d) list 12/14/2012:   
LASAR 30403 River Mile 46.7 FROM 9/16/2003 To 9/16/2003 1 out of 1 (100%) samples outside MWCF regional criteria.
LASAR 34665 River Mile 57.06 FROM 9/19/2007 To 9/19/2007 1 out of 1 (100%) samples outside MWCF r",308186.870246,"Upper Willamette-Siuslaw"
2175,28454,24651,"Wildcat Creek","Wildcat Creek",NA,NA,"1236557440032","1236557440032",NA,NA,"17100206","Siuslaw","Northern Oregon Coastal","0 to 18.8",0,18.8,18.8,"Dissolved Oxygen",6,"October 15 - May 15",46,2010,"2013/01/29","EPA addition to 303(d) list",22,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"NA",NA,NA,NA,NA,"EPA addition to 303(d) list 12/14/2012:  Two exceedences of the spawning criteria  out of six days of sampling between 4/18/07 and 2/20/08 at LASAR station 10989, Wildcat Creek at mouth.",98111.411988,"Upper Willamette-Siuslaw"
1917,28353,24609,"Spencer Creek","Spencer Creek",NA,NA,"1232637440089","1232637440089",NA,NA,"17090003","Upper Willamette","Willamette","0 to 8.7",0,8.7,8.7,"Dissolved Oxygen",6,"January 1 - May 15",41,2010,"2013/01/29","EPA addition to 303(d) list",22,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"NA",NA,NA,NA,NA,"EPA addition to 303(d) list 12/14/2012:  Eleven exceedences of the spawning criteria  out of 14 days of sampling between 1/10/01 and 5/14/02 at LASAR station 25828, Spencer Creek at Pinegrove Road.",46026.9682509,"Upper Willamette-Siuslaw"
1918,28356,24612,"Amazon Creek","Amazon Creek",NA,NA,"1232651442279","1232651442279",NA,NA,"17090003","Upper Willamette","Willamette","0 to 22.6",0,22.6,22.6,"Dissolved Oxygen",6,"January 1 - May 15",41,2010,"2013/01/29","EPA addition to 303(d) list",22,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"NA",NA,NA,NA,NA,"EPA addition to 303(d) list 12/14/2012:  Twelve exceedences of the spawning criteria  out of 13 days of sampling between 1/13/00and 4/11/02 at LASAR station 25367, Amazon Creek at Danebo Avenue, Eugene. Five exceedences of the spawning criteria  out of 6",118491.476851,"Upper Willamette-Siuslaw"
1920,28360,24616,"Ferguson Creek","Ferguson Creek",NA,NA,"1232672442527","1232672442527",NA,NA,"17090003","Upper Willamette","Willamette","0 to 10",0,10,10,"Dissolved Oxygen",6,"January 1 - May 15",41,2010,"2013/01/29","EPA addition to 303(d) list",22,"Spawning: Not less than 11.0 mg/L or 95% of saturation",4,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"NA",NA,NA,NA,NA,"EPA addition to 303(d) list 12/14/2012:  Seven exceedences of the spawning criteria  out of 7 days of sampling between 3/16/00 and 5/15/03 at LASAR station 11137, Ferguson Creek at Territorial Road. Four exceedence of the spawning criteria  out of 9 days",51999.8893463,"Upper Willamette-Siuslaw"
1917,28354,24610,"Spencer Creek","Spencer Creek",NA,NA,"1232637440089","1232637440089",NA,NA,"17090003","Upper Willamette","Willamette","0 to 8.7",0,8.7,8.7,"Dissolved Oxygen",6,"Year Around",3,2010,"2013/01/29","EPA addition to 303(d) list",22,"Cold water: Not less than 8.0 mg/l or 90% of saturation",7,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"NA",NA,NA,NA,NA,"EPA addition to 303(d) list 12/14/2012:  Eighteen exceedences of the cold water aquatic life  criteria  out of 23 days of sampling between 11/10/99 and 7/9/03 at LASAR station 25828, Spencer Creek at Pinegrove Road.",46026.9682509,"Upper Willamette-Siuslaw"
